participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
107,w993mnw5,607db957e9d570c7c2657b8d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:33.394054,1,,,7.0,1,,0.0,69,1,edqsn7rj,,,,,0
108,0mseziw1,6175eab1ddb5791df88241d1,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:33.667449,1,,,7.0,1,,0.0,51,1,edqsn7rj,,,,,0
109,y5cup9e6,5ffb8c5b60571908f3ac19fa,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:33.875847,1,,,11.0,1,,0.0,60,1,edqsn7rj,,,,,0
110,9bpnvxze,5589cd58fdf99b18be3203af,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:33.935751,1,,,10.0,2,,0.0,50,1,edqsn7rj,,,,,0
111,jokbdfh7,5ec4b10f7e31c83a4d915cf6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:34.607981,1,,,7.0,2,,0.0,51,1,edqsn7rj,,,,,0
112,rj1au8c3,60fd795a96e15917bb9966c9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:34.890728,1,,,9.0,2,,0.0,69,1,edqsn7rj,,,,,0
113,8qyeqc5g,60e5d47e17c05633eef565e3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:35.018207,1,,,10.0,2,,0.0,52,1,edqsn7rj,,,,,0
114,0shnz4d8,60cd25ed439e39c03fe597a4,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:35.203748,1,,,10.0,1,,0.0,53,1,edqsn7rj,,,,,0
115,3nsx37lh,5f44c445cfb0a801244f652f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:35.305190,1,,,2.0,1,,0.0,70,1,edqsn7rj,,,,,0
116,j2aioeaw,5dd4767b32288646716dc98a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:36.497991,1,,,0.0,1,,0.0,64,1,edqsn7rj,,,,,0
117,ydi21cj2,6108454f0f1590114b9d85c9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:37.372794,1,,,16.0,1,,0.0,55,1,edqsn7rj,,,,,0
118,uzi187nh,61108719ddb956bd0e94733d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:37.404107,1,,,5.0,1,,0.0,67,1,edqsn7rj,,,,,0
119,jctkhxal,6100b8ec68f33db3c5aa1619,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 17:48:38.220082,1,,,0.0,2,,0.0,55,1,edqsn7rj,,,,,0
120,0ars8q4y,6090578fb2299eacaec32b7a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:38.638251,1,,,4.0,1,,0.0,66,1,edqsn7rj,,,,,0
121,8frax6ko,55a47692fdf99b126e625257,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:39.246822,1,,,17.0,1,,0.0,58,1,edqsn7rj,,,,,0
122,tppcp968,60fef0626d87d03fb002641e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:39.583278,1,,,7.0,2,,0.0,58,1,edqsn7rj,,,,,0
123,5smldust,5fee10bfcb76970dffb57296,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:39.627833,1,,,10.0,2,,0.0,56,1,edqsn7rj,,,,,0
124,ws4z1huu,600dcdff34fef66077146d8e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:39.787761,1,,,10.0,2,,0.0,53,1,edqsn7rj,,,,,0
125,t15hvhsl,5c7336a216dc79000146929b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:39.954720,1,,,12.0,1,,0.0,62,1,edqsn7rj,,,,,0
126,xrbt85t7,610810f532bc885e17a6ce8a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:40.214947,1,,,5.0,1,,0.0,65,1,edqsn7rj,,,,,0
127,s7cldrvp,5c9293accd8dd00001d0b129,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:41.429112,1,,,4.0,2,,0.0,64,1,edqsn7rj,,,,,0
128,ayepw6u5,60fee4900df86713b669fe90,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:41.451913,1,,,5.0,2,,0.0,66,1,edqsn7rj,,,,,0
129,22h08d1c,61128d1fd41c74c6ee31a564,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:41.711963,1,,,10.0,2,,0.0,60,1,edqsn7rj,,,,,0
130,bwu06wa7,602348484d326a1c5aa80bb7,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:41.912842,1,,,14.0,2,,0.0,62,1,edqsn7rj,,,,,0
131,ri1kakvf,56d0901c197fb1000b2348ee,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:42.886308,1,,,10.0,1,,0.0,76,1,edqsn7rj,,,,,0
132,6gicetkf,60d9e7e76cf2ab6d21eb5f99,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:43.542534,1,,,12.0,2,,0.0,61,1,edqsn7rj,,,,,0
133,tdcnbvon,5e1e223891295b000c6dc95f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:44.042426,1,,,7.0,2,,0.0,57,1,edqsn7rj,,,,,0
134,vtzegkio,5cfb5233df7d70001619ca90,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:45.099133,1,,,2.0,2,,0.0,70,1,edqsn7rj,,,,,0
135,wzcq3l4h,60859f820e5009a67adb3921,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:46.073544,1,,,0.0,1,,0.0,68,1,edqsn7rj,,,,,0
136,lwa5whts,603407c4dd800c16d182bb1e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:57.679864,1,,,0.0,2,,0.0,65,1,edqsn7rj,,,,,0
137,9vqlf0as,5dd31760fb7d41000c6610e3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:48:58.581127,1,,,5.0,2,,0.0,67,1,edqsn7rj,,,,,0
138,qqbgzb4k,56875435369319000c26947d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:49:11.233925,1,,,5.0,2,,0.0,68,1,edqsn7rj,,,,,0
139,cf9zltqr,61507c30291069d83501fdad,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:49:34.059182,1,,,7.0,1,,0.0,71,1,edqsn7rj,,,,,0
140,9t7t1xak,5df81cd72713055bdf02efd8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:50:08.791338,1,,,2.0,2,,0.0,71,1,edqsn7rj,,,,,0
141,1j73ri40,5f402da30ce123154d1f3f84,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:50:22.620916,1,,,0.0,1,,0.0,72,1,edqsn7rj,,,,,0
142,271mmqfs,6115b151e995a87857689547,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:50:52.707782,1,,,2.0,2,,0.0,72,1,edqsn7rj,,,,,0
143,0v9oxcmi,5e2ac2aa0038f21089a533a4,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:51:22.872494,1,,,8.0,1,,0.0,73,1,edqsn7rj,,,,,0
144,cs15j2hy,61705235c277934df17055e6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:51:55.617246,1,,,7.0,2,,0.0,73,1,edqsn7rj,,,,,0
145,w6j272eb,56f2a49ced0cf600069131cd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:48.012564,1,,,10.0,1,,0.0,75,1,edqsn7rj,,,,,0
146,tzeug0qo,608bfa04767191aa4d57bfd8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:53.292233,1,,,14.0,1,,0.0,82,1,edqsn7rj,,,,,0
147,89sk3y5b,60dca5d351d99ef73b2f8994,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:53.514560,1,,,5.0,2,,0.0,75,1,edqsn7rj,,,,,0
148,7gyq5dzg,5afa5252672ea800010d97e6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:54.735413,1,,,10.0,1,,0.0,74,1,edqsn7rj,,,,,0
149,mnfvzl57,614fb055a7d4d923b73590fe,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:55.068798,1,,,9.0,1,,0.0,86,1,edqsn7rj,,,,,0
150,r59sr63m,58211fc787f6b90001f13f90,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:57.607304,1,,,6.0,1,,0.0,85,1,edqsn7rj,,,,,0
151,rmoqjsq6,6138c2a6b71e7db9178095af,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 17:52:57.919255,1,,,0.0,1,,0.0,80,1,edqsn7rj,,,,,0
152,dcdi1e8n,5dcefcd0307b8d05031d7264,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:52:58.183386,1,,,10.0,2,,0.0,74,1,edqsn7rj,,,,,0
153,gsmw913j,57587b29713d8400061730e4,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:00.840162,1,,,4.0,1,,0.0,88,1,edqsn7rj,,,,,0
154,kzw82jyp,5dc1cd625fd2031344dfe43d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:01.538096,1,,,13.0,1,,0.0,78,1,edqsn7rj,,,,,0
155,9ccv2tiu,5e837e917441520b9c662931,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:02.138263,1,,,4.0,2,,0.0,90,1,edqsn7rj,,,,,0
156,i48kjabk,6151c8ea2f7b31bdda93807d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:03.243078,1,,,5.0,1,,0.0,77,1,edqsn7rj,,,,,0
157,jdkd848c,6111a47c4405e21a554fe17a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:03.746277,1,,,5.0,2,,0.0,76,1,edqsn7rj,,,,,0
158,k7omthl8,612a5744ab67e0bc1b93dd8b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:04.036461,1,,,6.0,2,,0.0,78,1,edqsn7rj,,,,,0
159,nlcwd1ks,5ff21e8299e7cf6d2d1a7f13,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:04.214504,1,,,6.0,2,,0.0,77,1,edqsn7rj,,,,,0
160,kgjuecas,6154afcf38500d8446fb2cbd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:05.159565,1,,,0.0,1,,0.0,92,1,edqsn7rj,,,,,0
161,irxybtpi,5edc0720ec975e0dc6385210,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:05.385028,1,,,5.0,1,,0.0,84,1,edqsn7rj,,,,,0
162,27hp27v8,6096c372f94346a5ff86d507,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:05.851818,1,,,20.0,1,,0.0,79,1,edqsn7rj,,,,,0
163,l53pe66h,5e7e0e92b7838b4aca1b6fca,0,11,24,trust_robot_secondmover,Instructions,2021-12-15 17:53:06.370264,1,,,0.0,2,,0.0,84,1,edqsn7rj,,,,,0
164,2cay2ui5,5b98940f754b700001f0f15c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:06.787920,1,,,14.0,2,,0.0,79,1,edqsn7rj,,,,,0
165,9jodyhp2,5d100e740277ff00152f7562,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:06.781696,1,,,9.0,1,,0.0,81,1,edqsn7rj,,,,,0
166,l4tu2swq,61007966aff8c0392da61a00,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:07.467559,1,,,8.0,2,,0.0,81,1,edqsn7rj,,,,,0
167,ug7okwm8,5c82c9a4d8302a00010639b8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:07.679821,1,,,2.0,1,,0.0,93,1,edqsn7rj,,,,,0
168,ucz36htm,5dfe8e7bdc8535b21b18ea2f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:08.585230,1,,,14.0,2,,0.0,82,1,edqsn7rj,,,,,0
169,9w4jfk9x,5f46b13c9603e305ad51dc7f,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:09.506721,1,,,3.0,1,,0.0,91,1,edqsn7rj,,,,,0
170,z8s0rklj,61524acf44d954b0da2310a9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:10.675378,1,,,9.0,1,,0.0,87,1,edqsn7rj,,,,,0
171,90o0y8j3,5f47e6376aa63923f3804e3b,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:10.405857,1,,,11.0,1,,0.0,83,1,edqsn7rj,,,,,0
172,4rqy1zc4,5f1cc717981bb7584655fe62,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:10.490986,1,,,12.0,2,,0.0,86,1,edqsn7rj,,,,,0
173,w04sjara,6102c2bafd71006cf4fcbd67,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:12.185203,1,,,10.0,2,,0.0,85,1,edqsn7rj,,,,,0
174,5szxuh3x,5a33d736bf4d770001e6097a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:13.728264,1,,,0.0,2,,0.0,88,1,edqsn7rj,,,,,0
175,nm3pzjlc,614e028cce0c68ed60059ab1,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:13.853932,1,,,3.0,2,,0.0,83,1,edqsn7rj,,,,,0
176,ieooc329,5fc1eec7b53fe8238532add3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:14.248245,1,,,5.0,2,,0.0,91,1,edqsn7rj,,,,,0
177,fx9x3pzi,5692e00c8d93fe000efa0459,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:14.481251,1,,,9.0,2,,0.0,80,1,edqsn7rj,,,,,0
178,wjcx9aco,5ee1aff5d156f20008c98012,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:21.886235,1,,,12.0,2,,0.0,87,1,edqsn7rj,,,,,0
179,zb27gets,612944f9b8a68a69978cf645,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:21.880384,1,,,0.0,1,,0.0,90,1,edqsn7rj,,,,,0
180,t6yu9b0h,602aaba2c2eb7c106100e516,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:22.509512,1,,,5.0,2,,0.0,93,1,edqsn7rj,,,,,0
181,clva987y,5ec1ecb7dc45b26292d5467e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:24.938993,1,,,4.0,2,,0.0,92,1,edqsn7rj,,,,,0
182,jodan9zp,60ffae39406f5e4035c8dea0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:42.664774,1,,,5.0,1,,0.0,95,1,edqsn7rj,,,,,0
183,h27j5lbh,61083ecdd1be9b22e7caf4cf,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:42.588816,1,,,8.0,1,,0.0,96,1,edqsn7rj,,,,,0
184,ykmcjm1v,5eea537ffd89d01283ffac22,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:53:56.496406,1,,,9.0,1,,0.0,94,1,edqsn7rj,,,,,0
185,1te2h7ml,607dc630d2d30aa7e8699c23,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:05.557551,1,,,2.0,2,,0.0,94,1,edqsn7rj,,,,,0
186,2zf4v635,578673a9275be6000135880e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:07.039008,1,,,7.0,1,,0.0,97,1,edqsn7rj,,,,,0
187,2j5lprg5,5fb16308dc5973607fa3041c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:08.441010,1,,,3.0,2,,0.0,96,1,edqsn7rj,,,,,0
188,36j0dz8c,5fa41b6733b31601ac3f79c5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:08.914037,1,,,8.0,2,,0.0,95,1,edqsn7rj,,,,,0
189,ug1pu8y9,60fdc934e81b93f92f561d76,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:11.049419,1,,,10.0,2,,0.0,98,1,edqsn7rj,,,,,0
190,2bb7ye98,58d876b14240e50001190090,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:54:40.906567,1,,,4.0,2,,0.0,97,1,edqsn7rj,,,,,0
191,8ryg61pe,5fbb89e20ddd50a66ab62a67,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:55:17.511515,1,,,10.0,1,,0.0,99,1,edqsn7rj,,,,,0
192,7wyrxz49,606ce950bef1f305c877048d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:55:19.894054,1,,,10.0,2,,0.0,99,1,edqsn7rj,,,,,0
193,cwtiqz5d,61588f27299f923d579de650,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:55:31.829593,1,,,7.0,1,,0.0,100,1,edqsn7rj,,,,,0
194,398a2a70,5bba370b6130300001e3708e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:31.824668,1,,,5.0,1,,0.0,101,1,edqsn7rj,,,,,0
195,3f1sqqzm,5fe508e86079e12a8a3b2427,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:36.960550,1,,,10.0,2,,0.0,100,1,edqsn7rj,,,,,0
196,w98e5ov6,610850597daefea9a102be25,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:38.608108,1,,,5.0,2,,0.0,101,1,edqsn7rj,,,,,0
197,6cdp8zd3,6150b927614a4f154f311f9d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:38.770758,1,,,10.0,1,,0.0,123,1,edqsn7rj,,,,,0
198,rqojtrlg,5f52e4f162b184600f379760,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:38.947127,1,,,11.0,1,,0.0,108,1,edqsn7rj,,,,,0
199,dfksw5f2,5c224f5289f0350001738d48,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:39.288770,1,,,4.0,1,,0.0,114,1,edqsn7rj,,,,,0
200,cxnl1n59,614e0c53139a2a838010794c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:42.149783,1,,,14.0,1,,0.0,102,1,edqsn7rj,,,,,0
201,6jfwywma,5e5080883771350caf2d9fda,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:42.253219,1,,,0.0,2,,0.0,114,1,edqsn7rj,,,,,0
202,blzay68j,53a9a1a6fdf99b5cf1a36ee0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:47.728489,1,,,17.0,2,,0.0,102,1,edqsn7rj,,,,,0
203,smfjhm8y,615009a911243c691332e533,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:49.165504,1,,,5.0,1,,0.0,104,1,edqsn7rj,,,,,0
204,g6wy5pk3,60fcfac5e20edfa3acdc87e0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:50.133027,1,,,8.0,1,,0.0,103,1,edqsn7rj,,,,,0
205,ii3umjyr,615c65e4fa1c6b2e5a7d0971,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:52.296648,1,,,0.0,2,,0.0,103,1,edqsn7rj,,,,,0
206,s703qw61,60051d10e63710373daee6e7,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:52.531392,1,,,7.0,1,,0.0,106,1,edqsn7rj,,,,,0
207,bzikzpoi,6149c3a3c9138abe6be0d7ec,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:52.613485,1,,,2.0,2,,0.0,104,1,edqsn7rj,,,,,0
208,241cd9mu,61002435a6ebb7fbb7cbbcb4,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:55.095229,1,,,0.0,1,,0.0,116,1,edqsn7rj,,,,,0
209,95xm02eg,5cb4c5bad44c410017960aa0,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:55.830333,1,,,7.0,1,,0.0,105,1,edqsn7rj,,,,,0
210,mu80u22g,613aae01f09a52a007cd063e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:58.007183,1,,,8.0,1,,0.0,129,1,edqsn7rj,,,,,0
211,nwj5avcq,610024bfd6e1038ba3b1601d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:57.977454,1,,,7.0,1,,0.0,120,1,edqsn7rj,,,,,0
212,oa6njmet,6122c40ce9843f432b336b30,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:58.104465,1,,,13.0,1,,0.0,107,1,edqsn7rj,,,,,0
213,dlzb77ph,6107635aeaf5fe6c4d4aac77,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:58.363368,1,,,0.0,2,,0.0,106,1,edqsn7rj,,,,,0
214,k02jchx3,609a5974625e18ab158c9a3e,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:58.514307,1,,,10.0,1,,0.0,125,1,edqsn7rj,,,,,0
215,25pfm0c6,5f4859d23306481f0f0dd2a5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:58.979649,1,,,10.0,2,,0.0,123,1,edqsn7rj,,,,,0
216,e5yitqh9,580d5d1f357e890001dd14ce,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:56:59.518758,1,,,17.0,2,,0.0,105,1,edqsn7rj,,,,,0
217,i990eb4n,61110ef6be98298514c551e7,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:01.519900,1,,,12.0,1,,0.0,111,1,edqsn7rj,,,,,0
218,yz9uaxdj,5fc2a0d49893540008bd113f,0,11,24,trust_robot_secondmover,Instructions,2021-12-15 17:57:04.553101,1,,,0.0,2,,0.0,110,1,edqsn7rj,,,,,0
219,tr8w4xsq,5e7d0520455902383a9d1dd9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:04.628491,1,,,10.0,1,,0.0,124,1,edqsn7rj,,,,,0
220,bs0i7m9c,5d9d5debf346240014428500,0,13,24,trust_robot_secondmover,Belief,2021-12-15 17:57:05.095968,1,,,0.0,2,,0.0,108,1,edqsn7rj,,,,,0
221,7v1t1yq9,610db393b77099464f765317,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:05.084261,1,,,7.0,2,,0.0,111,1,edqsn7rj,,,,,0
222,j8koyj7k,5ea0f8b65669f80008176bec,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:05.181751,1,,,0.0,2,,0.0,116,1,edqsn7rj,,,,,0
223,bzw6q0ie,5f32486253e14b0451ec5912,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:06.643523,1,,,7.0,1,,0.0,119,1,edqsn7rj,,,,,0
224,j2g4mup0,60fedd3890ce06a5f852b2e8,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:07.029328,1,,,9.0,1,,0.0,110,1,edqsn7rj,,,,,0
225,hki7an22,5fb3cbedb3cc10000a19c09d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:07.818627,1,,,5.0,2,,0.0,112,1,edqsn7rj,,,,,0
226,b08o5qma,611123631a0321bad08e4b6d,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:08.104970,1,,,13.0,2,,0.0,107,1,edqsn7rj,,,,,0
227,4dn3xout,60fecf386c708796174d25cb,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:08.310873,1,,,7.0,2,,0.0,119,1,edqsn7rj,,,,,0
228,g9kkx9uo,5fcc103fb2ab80a01f32f7ae,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:08.643698,1,,,5.0,1,,0.0,122,1,edqsn7rj,,,,,0
229,p2sk36n3,5e1efdb3a8c111230db526ff,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:09.234733,1,,,2.0,1,,0.0,118,1,edqsn7rj,,,,,0
230,pwtktfd2,5acba4a15cd10500016280ca,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:10.400812,1,,,5.0,1,,0.0,115,1,edqsn7rj,,,,,0
231,l3ksq4uk,611bf641e1b360ef4ddbdcc9,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:12.327655,1,,,5.0,1,,0.0,113,1,edqsn7rj,,,,,0
232,6f9ppwid,5e46aa20caec81000b7d4f93,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:14.096084,1,,,5.0,2,,0.0,115,1,edqsn7rj,,,,,0
233,o82ekbhw,5eea4934bde1301131abb0f3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:14.863891,1,,,5.0,1,,0.0,112,1,edqsn7rj,,,,,0
234,215qypij,5ee642c9f5cb343a58b1ef13,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:15.300636,1,,,0.0,2,,0.0,113,1,edqsn7rj,,,,,0
235,jkc76mn7,5dedf0483711364928753ecd,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:18.627776,1,,,8.0,1,,0.0,117,1,edqsn7rj,,,,,0
236,uvupoxu7,60bbba1662529ae59d1c55cf,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:19.097848,1,,,0.0,2,,0.0,118,1,edqsn7rj,,,,,0
237,gh3zrumm,612fd3208d3decaf3ec80bcc,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:22.191654,1,,,7.0,2,,0.0,122,1,edqsn7rj,,,,,0
238,k3pug1ld,5f8f10ecc804f810a8a9cb80,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:25.614069,1,,,8.0,2,,0.0,120,1,edqsn7rj,,,,,0
239,i1hbb5t8,60c5658aaa71527dab2c9ec3,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:26.786885,1,,,9.0,2,,0.0,117,1,edqsn7rj,,,,,0
240,34k0l0xw,5f2f03deec679e2cf4a992e6,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:31.339496,1,,,7.0,1,,0.0,121,1,edqsn7rj,,,,,0
241,34mfr1pz,608f39d2c76e436967135846,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:35.680329,1,,,8.0,2,,0.0,121,1,edqsn7rj,,,,,0
242,vghrzbhp,6155e0bb17662cfd9293bfd5,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:57:52.795317,1,,,10.0,2,,0.0,124,1,edqsn7rj,,,,,0
243,aqy2sv8t,60fcc20f3286b54d48b32d10,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:58:46.098493,1,,,5.0,2,,0.0,125,1,edqsn7rj,,,,,0
244,8tgvelen,5f51529b15e36638fe535eae,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:59:24.577833,1,,,11.0,1,,0.0,126,1,edqsn7rj,,,,,0
245,10amdpgc,5f1f9c1e6342c31c5c9ebe0a,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:59:35.520821,1,,,17.0,1,,0.0,127,1,edqsn7rj,,,,,0
246,7jj8ehrw,60fcc6719e27920f135faf0c,0,24,24,final_screen,EndOfExperiment,2021-12-15 17:59:36.354377,1,,,9.0,2,,0.0,126,1,edqsn7rj,,,,,0
247,e1f9ea3e,5ee11eb5636ea94d3ad43e3b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:00:16.307738,1,,,15.0,2,,0.0,127,1,edqsn7rj,,,,,0
248,r5u0agtr,5d9f0981b22ffb00118e84cd,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:02:19.516235,1,,,13.0,1,,0.0,128,1,edqsn7rj,,,,,0
249,brym7q47,6035adb4f3a49c270dd71acd,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:02:40.010102,1,,,8.0,2,,0.0,128,1,edqsn7rj,,,,,0
250,lksm0kka,5dba0a89ffee14070ae13f74,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:06:57.746797,1,,,9.0,2,,0.0,129,1,edqsn7rj,,,,,0
251,6v67d445,,0,0,24,,,,0,,,0.0,251,,0.0,1,1,edqsn7rj,,,,,0
252,h3cvmehd,,0,0,24,,,,0,,,0.0,252,,0.0,1,1,edqsn7rj,,,,,0
